timestamp,source,book,sport,game_date,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_arkansas_texas_tech,Feb 15,,Arkansas,Texas Tech,-270.0,97.0,3.0,96.0,4.0,13.5,53.0,47.0,74.0,26.0,,,,,1.0,21.0,False,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_california_baptist_cal_state_fullerton,Feb 15,,California Baptist,Cal State Fullerton,124.0,9.0,91.0,5.0,95.0,14.5,24.0,76.0,62.0,38.0,,,,,4.0,38.0,False,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_uc_santa_barbara_southern_mississippi,Feb 15,,UC Santa Barbara,Southern Mississippi,130.0,18.0,82.0,24.0,76.0,12.5,16.0,84.0,4.0,96.0,,,,,6.0,12.0,False,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_uc_san_diego_ucla,Feb 15,,UC San Diego,UCLA,420.0,1.0,99.0,3.0,97.0,14.5,31.0,69.0,41.0,59.0,,,,,2.0,10.0,False,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_tulane_lmu,Feb 15,,Tulane,LMU,-175.0,89.0,11.0,98.0,2.0,15.5,16.0,84.0,17.0,83.0,,,,,9.0,1.0,False,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_cincinnati_jacksonville_state,Feb 15,,Cincinnati,Jacksonville State,-145.0,86.0,14.0,61.0,39.0,14.5,34.0,66.0,50.0,50.0,,,,,25.0,16.0,True,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_utah_fresno_state,Feb 15,,Utah,Fresno State,-105.0,41.0,59.0,44.0,56.0,14.5,19.0,81.0,39.0,61.0,,,,,3.0,20.0,False,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_arizona_michigan,Feb 15,,Arizona,Michigan,-200.0,81.0,19.0,60.0,40.0,14.5,24.0,76.0,20.0,80.0,,,,,21.0,4.0,True,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_gonzaga_hawaii,Feb 15,,Gonzaga,Hawaii,175.0,6.0,94.0,43.0,57.0,14.5,17.0,83.0,19.0,81.0,,,,,37.0,2.0,True,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_boston_college_washington,Feb 15,,Boston College,Washington,110.0,26.0,74.0,21.0,79.0,13.5,26.0,74.0,25.0,75.0,,,,,5.0,1.0,False,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_nebraska_grand_canyon,Feb 15,,Nebraska,Grand Canyon,-166.0,87.0,13.0,85.0,15.0,14.5,22.0,78.0,65.0,35.0,,,,,2.0,43.0,False,True,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_tcu_oklahoma,Feb 15,,TCU,Oklahoma,-160.0,75.0,25.0,71.0,29.0,13.5,25.0,75.0,21.0,79.0,,,,,4.0,4.0,False,False,1,,,,,,,,,,,,
2026-02-15T16:49:12.694312,vsin_dk,draftkings,cbase,cbase_20260215_uconn_air_force,Feb 15,,UConn,Air Force,-315.0,97.0,3.0,93.0,7.0,15.5,20.0,80.0,41.0,59.0,,,,,4.0,21.0,False,True,1,,,,,,,,,,,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260215_north_carolina_state_seton_hall,Feb 15,,North Carolina State,Seton Hall,-620.0,96.0,4.0,87.0,13.0,,,,,,,,,,9.0,,False,,2,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-02-15T22:24:40.953902,vsin_dk,draftkings,cbase,cbase_20260215_vanderbilt_oklahoma_state,Feb 15,,Vanderbilt,Oklahoma State,-238.0,93.0,7.0,96.0,4.0,13.5,44.0,56.0,59.0,41.0,,,,,3.0,15.0,False,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
